ORF,As,Ca,Cd,Cl, Co,Cu,Fe, K,Mg,Mn,Mo,Na,Ni,P,S,Se,Zn
YNL280C,1.438021106,0.196960844,0.554727349,0.57111614,-0.123929608,0.025438174,0.295955609,0.209908438,0.169783346,1.209462803,0.902286192,-0.664650453,0.418010943,-0.106145374,0.18318255,-1.756503562,0.247234818
YNL281W,1.107660899,-0.168961383,1.229195637,0.11267584,1.190242394,0.056477241,-0.034979889,0.105087805,1.124478458,0.792750118,1.405684868,-0.377286474,0.930888773,0.602322283,0.571597529,0.159601211,-0.017784898
YNL282W,0.608511889,-0.195597366,0.836021691,0.426194714,-0.069892419,-0.668436695,0.307366044,0.829661542,0.255912839,1.522768341,-0.50792557,-0.521935173,-0.065261515,-0.106998563,0.73955368,0.247397058,0.225937689
YNL283C,0.825753796,0.623704152,-0.0882955,0.221596153,-0.104229835,-0.373941089,0.135089709,0.603539813,-0.13937311,-0.675870727,-0.409929172,-0.210092964,-0.055507423,0.919419176,0.43619206,0.974214654,-0.244169521
YNL284C,-0.4086026,-0.719246864,-0.009118339,1.094129182,-0.066967276,-0.327042578,-0.586497147,-1.446714564,-1.227284187,-0.379706953,-0.681908788,-1.031672315,0.243741454,-0.243437652,-0.677164195,0.341656709,-0.492488789
YNL285W,-0.317086854,-0.432445653,-0.117088043,-0.012806753,0.05347092,0.047116578,-0.393876177,0.089837781,-0.460116839,-0.983854782,-0.053772457,0.220294155,-0.608250989,0.075432332,-0.489953445,0.130046771,0.205668141
YNL286W,-0.214064732,1.575810084,-0.437283953,-0.236990559,-0.602266154,-0.255477834,0.240235488,-0.208864767,-0.31282984,-0.162867385,0.570043773,-0.814498343,-0.122396609,0.005578459,0.133426987,-0.285772248,0.148547726
YNL287W,-0.138139082,-0.073504352,0.538676722,0.172238667,-0.044330814,-0.182378901,-0.243029828,-0.211461751,-0.085075343,0.622911189,-0.046777771,0.214826161,-0.006693406,0.20254676,-0.202120384,-0.646300382,-0.460098841
YNL288W,0.50387682,0.397558697,-0.07135599,0.906836275,0.313859482,-0.277096581,0.361140964,0.924629684,1.233156862,-0.130371526,0.072069402,0.669143729,0.063140896,1.43944629,1.537085175,-0.4001018,0.154916546
YNL289W,-0.550912423,0.201038065,0.622695018,0.367505569,0.433809513,0.655140797,0.069745643,1.626090151,0.695652478,-1.534306138,-0.146351847,0.479821376,0.376932234,1.81957985,0.941501181,0.712722444,0.279299761
YNL290W,0.134946144,0.545082981,-0.00831709,0.240166713,-0.008346991,-0.275239994,-0.884731752,0.082586433,-0.232059828,0.16731662,-0.308706859,-0.481828752,-0.231112532,-0.029914364,0.266248531,0.047790014,-0.036767557
YNL291C,1.024354474,-0.735793329,0.763330396,-0.513769274,0.70020819,0.252468491,0.549625538,0.294093021,0.080843019,0.35042456,0.161265648,-0.604948561,-0.422052377,0.053825492,0.741083044,-0.863828219,0.308598701
YNL292W,1.160555558,-0.068750619,0.65340084,-0.540884811,0.333102454,0.232455991,-0.223484125,0.341457639,0.108520995,0.080850197,0.365454757,-0.081384778,-0.165995262,-0.174330886,-0.185642399,-0.653574019,0.056601512
YNL293W,0.801761847,-0.169329085,0.297810519,-1.136105958,0.508863559,-0.444733522,0.844944054,1.425364255,0.498816765,-0.381420251,0.670796024,-1.017830267,0.5122377,0.487755363,0.451554189,0.560900971,0.014828466
YNL294C,0.274047396,0.460577593,1.166735813,-0.120560355,1.599569133,1.580180464,-0.077603538,0.396843253,0.587417968,0.669668403,-0.498191281,-0.339459184,0.487433312,-0.505616135,-0.455065954,0.91710142,0.145517981
YNL295W,-0.318625742,-0.489118421,0.027278388,-0.252905274,-0.672729707,-0.395225647,0.456621248,1.045928096,-0.390141666,-0.545590151,0.270081263,1.007934018,-0.526976235,-0.46640285,0.08125193,-0.785448358,0.273273629
YNL296W,1.414608503,-1.15772212,1.897797717,0.127559776,0.240641585,0.579777443,0.049628873,1.399917592,-0.488751677,2.333272498,-2.16573291,-0.067859364,0.140777071,0.33439351,1.895496836,-0.000504684,1.358589364
YNL297C,-0.732237682,1.112663125,0.782701516,0.012020165,0.535859001,0.954269604,5.028352374,0.464442221,0.621907318,-1.546872006,7.655394015,0.145257209,0.187821348,0.844639999,-0.133554667,0.044865925,0.553057806
YNL298W,-1.728441798,-0.323748775,-0.751024925,0.198455603,-0.366202982,-1.199167747,-0.850863003,-0.69028411,-1.943786443,-0.876246002,0.65061776,-1.151454091,-1.516523215,-1.118333854,-1.168502315,-0.325710138,-0.90854246
YNL299W,-1.132398925,-0.669820706,-0.073137834,-0.031214779,0.564691572,-0.700795863,0.120118402,-0.715818899,0.044205456,-1.343519817,0.139177182,1.277855709,-0.651607991,-0.394524757,0.151646505,-0.612152276,-0.378083722
YNL300W,-0.534904612,-0.328031669,0.020091806,0.067385046,-0.078192561,-1.157732724,-0.844659913,-0.044041457,-0.216029323,0.613426668,-0.889540035,-0.459378865,-0.09984764,-0.532363167,-0.417912172,0.458105682,-0.823176041
YNL301C,-0.203058217,0.260617173,0.047290077,0.972741285,-1.668859843,0.624044021,1.661098652,-0.093260451,-1.015503571,-0.820098173,1.52736207,0.708117099,-1.390332616,-0.157337968,0.032385332,-0.119980661,0.641157421
YNL302C,0.247748278,-0.28800958,-0.161424568,0.533803921,-0.213249585,-0.388526224,-0.091792762,0.000946434,-0.015898983,-0.123479066,-0.188755541,0.489627532,-0.621471355,-0.642114019,-0.406416108,-0.340364205,-0.285213948
YNL303W,-0.077066627,-0.511126969,-0.064048227,-0.064987193,-0.412542547,0.178567804,0.252673447,-0.637072622,-0.613388789,-0.203966542,0.668207954,-0.260556053,-0.350463048,-0.667809184,-0.252003746,-1.295195803,-0.114538523
YNL304W,-0.59258759,-1.987842987,-5.210978931,0.76694219,-4.863910748,4.111527048,0.73228647,-1.517535972,-1.018491294,-1.230025735,-0.822320455,0.297501518,-0.069819139,2.639145331,0.472346604,-0.134463399,-3.357103169
YNL305C,-0.043623011,-0.313325163,0.82758269,-0.044001185,0.084829581,1.449729801,0.335009906,0.393782864,0.245260591,0.978799957,-0.202081798,0.043091482,0.356073063,0.639475614,0.388174584,-0.063239,0.12189727
YNL306W,1.512241424,-0.199656973,-0.037320709,6.016238241,-2.744556039,2.712026115,0.137282557,-1.998197998,0.309133632,-0.667203414,1.392369568,1.852299255,1.19116291,-1.773375222,-1.677494208,-1.122227903,-1.941545903
YNL307C,-1.110551514,-0.581275485,2.0421742,1.393088068,-0.249135571,-0.065055787,1.476373497,0.782720696,-0.215062787,-0.077605831,2.30023708,0.554421676,-0.448081681,0.112291544,0.339425501,-0.041102506,0.452684584
YNL308C,0.050775493,-1.247269999,1.141416012,-0.519203927,-1.360710651,1.306120083,-0.994157666,-2.415915762,-1.77789068,0.669664531,-1.840854565,-0.13495656,-0.594023301,-2.348500422,0.29325083,-0.05850338,0.131190558
YNL309W,-0.347645991,-0.480983721,-0.352531151,-0.332169158,-0.066625196,-0.545142925,-1.165641278,-1.156372241,1.272334456,0.273310582,-0.379430149,-0.291292469,0.378205913,-0.881900253,-0.580304127,0.645442916,-0.916330337
YNL310C,-0.175400025,-0.709352023,-0.337227706,-0.610726894,-0.180454687,-0.396055747,-0.824751751,-1.740173658,-0.593748127,-0.91326436,-0.882194556,-0.325334058,-0.754263329,-1.576594037,-1.009255928,-0.362690804,-0.136713334
YNL311C,-0.37486022,0.041658722,-0.740033185,0.198100566,0.03706816,-0.225131904,-0.718337389,0.340339113,-0.779258323,-0.145056852,-0.082739937,-0.826054194,-0.279079427,-0.493108862,-0.829738015,-1.31221324,-0.750748472
YNL312W,0.100124203,-0.694657981,0.915445537,0.427849466,0.764487249,1.326267243,1.599170737,0.656119003,2.3790169,1.831661999,0.867153031,0.457538839,1.168595839,2.127552256,0.124062197,-0.957394194,-3.670892687
YNL313C,-4.535863348,-2.047410937,-7.049430338,0.828545705,-10.74699334,-1.419344389,-1.719798221,-1.875904228,-7.101621012,-3.927834634,-2.021486237,0.637156564,-3.636488048,-3.585559356,-3.291639914,-3.160597067,-0.945135156
YNL314W,-2.508980741,-0.601807273,0.524537745,-0.914870155,0.479603793,-0.004990981,-0.020947352,0.065827794,-0.687562398,-1.593508906,-1.001442436,0.943276076,-0.387262677,-0.015214645,-0.417387293,-1.564619617,-0.140635584
YNL315C,-0.872554088,-1.379485383,0.020765963,-1.557318134,0.142281727,0.071860294,0.387754633,0.150457699,0.479705346,-0.060588857,-0.035099546,0.128356545,1.545974089,-1.026715568,-0.68322087,1.2930307,-0.589835039
YNL316C,2.623112966,-1.340244123,3.792541555,1.03386335,2.516437235,4.452824171,1.951372048,-0.432579619,0.680818418,-3.502857747,0.67361663,1.535559997,0.27515079,1.221171559,1.058733097,-2.000863775,-3.610606737
YNL317W,-0.19644534,0.89204909,0.018108995,-0.300532563,-0.682494885,-0.033201989,0.005823531,-0.111758945,-0.189681343,0.087989087,0.229173451,-0.394997048,-0.179585865,-0.067624416,-0.407891016,0.226352083,0.189181189
YNL318C,0.143479096,-0.150697647,0.237743164,-0.357995461,-0.456771943,-0.467891105,0.599390349,-0.189408544,0.052781507,0.588619625,-0.381361817,0.652711239,0.256821722,0.264336454,0.541745924,0.000682905,-0.044134644
YNL319W,-0.476925046,0.01161807,0.308515734,-0.551252243,-0.213804968,-0.792955386,-0.808560167,-0.657721177,-0.32491873,-1.232205758,-0.842698738,-0.0724014,0.530975047,-0.955736866,-0.168089362,-1.072795472,-0.56787408
YNL320W,0.267084603,0.607809395,0.153743148,0.123851641,0.104894949,0.076158805,-0.236979665,-0.085325269,-0.355570324,0.039718187,0.055613628,-0.447863174,0.230944466,0.013645812,0.195640069,0.457217302,0.015207833
YNL321W,-0.613480766,1.166943131,-0.309647689,1.008008213,-0.91104012,-0.156155508,2.760709305,-1.427572257,-0.504053706,0.483390952,1.32404128,-0.099320395,0.999418679,-0.498614539,-0.393075513,0.5707814,-0.359387934
YNL322C,0.595379884,0.02128983,0.072870434,0.254209687,0.40745582,0.379596727,-0.116971493,1.079618514,0.743858448,-1.061612588,0.141818179,2.760182929,0.523216699,0.689869415,0.661399435,0.530146021,0.258483824
YNL324W,0.386356066,-0.721234271,0.007418026,-0.318514165,-0.023985841,-0.756732734,0.871528797,-0.124906287,-0.540875126,-0.073416848,0.205812099,-0.430845215,-0.583672541,-0.33659879,0.13907716,-0.652221779,-0.489302618
YNL325C,-0.652517821,-1.035191256,0.313070401,-0.151409254,0.333535276,-0.850912247,0.119496048,0.2370126,-0.435606781,-0.928161955,0.294621856,0.235996465,-0.75840358,-0.896088229,-1.063660254,-3.01719293,-0.149742414
YNL326C,-0.010103775,0.041518602,0.702453772,-0.134935182,0.568754932,0.510048434,0.143502657,-0.271266823,-0.103699787,0.172846419,0.349091259,-0.01949013,0.102449264,-0.23791751,-0.216711797,-0.352397494,0.623005001
YNL327W,-0.394964185,0.011972619,-0.124110047,-0.731831935,0.375745112,0.065550239,0.769192434,-0.228516658,-0.019882581,-1.020543638,0.450196585,-0.169298676,-0.341858074,-0.144305515,-0.858458287,-1.117595079,-0.256910196
YNL328C,0.28672965,-0.078364915,-0.026396343,-0.646182053,0.464711108,-0.526332858,0.368339682,-0.026373436,1.182160613,-0.028677565,-0.110423291,-0.654297861,0.515063656,0.941978239,0.006131996,0.620506967,-0.680442544
YNL329C,1.336695989,0.033072069,1.651098234,0.556076134,1.29344559,2.244835672,0.527874519,-0.973781913,0.592023801,-1.704719682,0.755687733,2.902575746,0.968139699,0.8808487,0.327888754,-1.125294578,-4.733797441
YNL330C,1.591720333,1.061966528,1.318243505,0.778358885,1.061940706,-0.358270641,0.882209136,1.940052588,1.637361592,1.785963022,0.062518186,-0.390332346,-0.503767453,1.75816587,1.278821536,1.919138123,0.970133484
YNL333W,0.647500913,0.432595574,-0.257435278,0.592088494,0.495979404,0.166491756,0.718472412,0.388525591,0.248051193,-0.067563351,0.349523412,-0.023438117,-0.125055456,0.675972054,0.565711906,1.002151317,-0.086167275
YNL334C,1.169139182,0.231864674,0.866887437,0.489730519,0.376042441,0.946687173,-0.028959546,1.23662998,0.862660254,1.387491457,1.032702561,-1.970517675,0.779261595,1.486855645,0.733721593,0.404659373,1.220329126
YNL335W,0.576043718,0.204924047,0.062315794,0.034002933,-0.001281806,0.536765676,-0.537550764,-0.526634752,0.022129168,0.104545844,-0.543109846,-0.563796317,-0.33443393,0.057429585,0.524815859,1.164037743,-0.334499545
YNL336W,0.742175101,0.552522463,0.297787998,0.907791693,0.601270316,0.535308398,0.554529522,0.38219442,1.503008385,0.931360657,-0.654135184,0.036673145,1.334070047,0.417865505,0.606546293,-0.138199533,0.1939433
YNL337W,-0.581656647,-0.493349807,-0.293025392,0.535469882,0.083048048,-0.214297815,-0.167134028,0.008455141,-0.064854199,-0.684635559,-0.294067298,0.43288706,-0.108804028,-0.242251182,0.365000587,-0.187771865,0.132838826
YNR001C,-0.789943013,0.069880307,-0.038621083,-0.008813644,-0.572265962,-0.754325252,-0.319009753,0.505886015,0.280301055,0.33143429,-0.33163791,0.321496329,0.13931406,-0.061052179,0.307739071,-0.154461395,0.462986579
YNR001W-A,-0.85126656,-0.032174358,-0.609077898,0.363799662,-0.028568158,-0.752978915,-0.744703136,-0.977944605,-0.327615128,-0.405362316,-0.743005002,-0.096083753,-0.277249024,-0.385476794,-0.132783908,0.383177364,-0.413674488
YNR002C,-0.483147356,-0.523466564,-0.148355273,-1.455550259,0.042453837,-0.320402283,0.108889333,-0.350318515,-0.280842669,0.307508355,0.087347421,-0.301762265,-0.188025554,-0.839804747,-0.075691282,-2.178335911,0.087322751
YNR003C,-0.051172969,-0.303200937,0.088083138,-0.961817187,0.391981187,-0.434710958,-0.499697338,0.024823377,0.323956286,-0.504183371,-0.349100297,0.264918327,0.128246326,-0.056047558,-0.181709534,-0.190524904,-0.346418072
YNR003W-A,3.598244133,0.635147596,0.544448541,1.912812993,0.516252204,-0.373714839,-0.972031254,0.975629395,0.450813035,0.573661122,-1.134459272,0.1998082,0.547841776,0.713547714,0.696802098,0.994317666,-0.351092007
YNR004W,-0.045062036,-0.735990072,0.146138345,-0.206447671,0.123295487,-0.055290742,-0.142126343,0.321552378,0.19444104,0.321266653,-0.203056857,-0.049588727,0.107001422,-0.057709136,-0.022299624,-1.635902198,-0.208850597
YNR005C,0.952638789,0.240370515,0.564757746,-0.151150487,1.081525142,0.226365594,-0.159330912,0.920919017,0.686736335,0.926117432,-0.055041373,-0.242912111,0.692805921,0.437519614,0.685813217,0.468702247,0.344570367
YNR006W,-0.232620149,2.751227872,0.679485626,1.291174078,0.207741026,-0.562670967,-0.096743941,-1.212670023,0.115128358,-1.946825688,-0.286392832,1.777331843,0.915949069,-0.966452967,-0.445261712,-2.523254659,-1.704611737
YNR007C,1.107653738,-0.19194562,-0.104495035,0.697120504,1.126789017,1.484203552,0.184440224,-0.843513957,0.911284777,-0.999471473,-0.392877309,0.353860271,0.655354823,0.066884713,-0.531496425,-0.687668736,-5.855569927
YNR008W,-0.172751667,-0.333799475,0.310908311,0.483044599,0.438806235,-0.394127341,-0.877454741,0.121296834,0.413402154,-0.586360099,0.164297476,1.333389315,-0.258712901,0.446992152,0.908300323,-1.4404207,-0.227590673
YNR009W,-0.146770448,0.383347574,-0.145831307,0.364642254,-0.227148573,-0.079414105,-0.289502302,0.110691392,-0.694173379,-0.489008232,-0.444783806,0.066680875,-0.348990561,-0.232174762,-0.588757705,0.483789474,-0.331835115
YNR010W,-0.343257389,-0.367293922,-0.39975012,0,-0.061608595,0.247937921,0.259722223,-0.859939669,-0.952641963,-0.535276957,0.174418828,-0.488342794,-0.332265514,-1.492467186,-0.880401764,-3.215729346,-1.024375794
YNR011C,-0.698443542,0.56505141,0.746555121,-0.049332331,1.550595383,-0.25791324,0.21056318,-0.205038305,0.216622141,0.200061438,-0.096155493,-0.406281293,0.195463461,0.13671225,0.309555025,1.213711608,0.439113055
YNR012W,0.642626592,-0.140813977,2.165791852,1.076511878,0.733069444,-0.551837207,-0.063648669,2.427285935,0.223743734,0.879094932,-1.579991991,0.360940021,0.343881648,1.538066193,0.841953686,0.705035997,0.390000507
YNR013C,-0.648562446,-1.771008829,0.178959297,0.820824511,0.686403733,1.548895621,1.598690067,-0.226071995,1.447675594,-1.49097628,-0.091235892,-0.034862987,0.833385128,0.559850278,-0.828563854,-0.30039887,-4.668071903
YNR014W,-1.484283899,1.365146935,-2.791021796,-0.277671746,-2.073842186,0.557727231,1.314572517,-1.736374331,-1.012899901,-1.244300891,2.18607675,0.583787741,-0.102002777,-0.952782773,-1.791692049,-0.224774227,0.447038625
YNR015W,-0.225044868,-1.660816726,0.408474415,1.311540539,0.202009588,0.222122996,-1.201155916,0.428198496,-0.196411269,-0.137919486,-0.850119055,0.086318047,-0.030913941,-0.705905271,0.183221149,0.000711807,-0.054826421
YNR017W,-0.418892079,2.00025055,0.704212106,2.554316345,0.965604695,0.103772479,1.734303292,0.743600432,1.388203252,1.078426293,-0.168492633,-0.456724207,1.574534293,-0.643201327,2.613374455,0.221949673,0.981589102
YNR018W,0.643916364,-1.376372721,0.68927769,-0.970127238,0.142497579,-0.014088022,-0.532323444,-0.319111192,-0.258986922,-0.197642691,-0.373695072,-0.27778452,-0.061596373,-0.465067805,-0.387278534,-0.057737523,-0.205988445
YNR019W,0.926131192,0.630901659,0.489873152,0.433976351,0.376127115,0.087896922,0.848056308,0.721459302,0.495919756,0.280469496,0.573414461,0.190593201,-0.009379918,0.711044472,0.605364525,-0.308703658,0.679981215
YNR020C,-0.205457725,0.120415028,-0.104509578,-0.019362337,-0.082119436,-0.001525535,1.28645363,-0.06458561,-0.60283933,0.527913773,1.449151804,-0.412077554,-0.344120188,-0.122902158,-0.570604894,0.08125479,-0.039458017
YNR021W,1.72181722,1.252027554,-0.460038199,-0.560069351,-0.863720767,0.804795757,-0.421016364,-2.018728149,-1.497890679,0.608254364,0.249965994,-0.346098282,-1.042059376,-2.183260157,-0.95302805,-0.038346535,-0.181585957
YNR022C,-0.385416719,-0.300602084,-0.043826544,0.507207401,-0.087832045,-0.152148962,-0.343152188,-0.092070887,-0.324165455,-0.358013011,-0.076931122,0.032535629,-0.122033879,-0.755155953,-0.284789506,0.048168617,-0.165897179
YNR023W,0.55760379,0.282812556,0.346882089,1.068701093,0.284224126,0.053283343,0.048445354,0.113141325,0.310168142,0.628668178,0.009152233,0.998990482,0.284207792,0.797209003,0.301127086,0.464012724,0.206273524
YNR024W,-0.637142813,-0.248481382,-0.346066466,-1.341517072,-0.251961528,-0.488923779,-1.042016641,-0.689709114,-0.196873866,0.008047904,-0.630635394,-0.417864043,-0.223432489,-0.620339823,-0.515937202,0.815038637,-0.131396239
YNR025C,-0.501540907,0.967043194,-0.162208363,-0.103946274,-1.523396975,-0.934729998,-0.246687528,0.229988451,-0.49411872,-0.224231416,0.605176939,0.802848873,-0.090648276,0.336890379,-0.498729465,1.353042153,0.853091337
YNR027W,-0.2269219,-0.012182455,-0.001623244,-0.103413224,-0.155948611,0.02140475,-0.250959138,0.072108143,0.118491508,-0.306224471,0.634734992,-0.116442475,0.061725806,-0.000988874,-0.082366818,0.621993705,0.249229958
YNR028W,0.133733709,0.283505742,-0.398145772,0.052140591,-0.141249435,-0.305702249,-0.156226552,-0.523227825,-0.636292511,-0.087252654,0.085361084,-1.504795101,-0.370272076,-0.52856901,-0.396027677,0.317389352,-0.273685142
YNR029C,-0.187840774,0.098700775,0.144740597,-0.304002201,0.672919963,-0.537594598,-0.147052232,0.605905144,0.351421159,-0.082457971,0.270927247,-0.527592201,0.958864624,1.101358046,0.035101215,-1.634998759,0.231850323
YNR030W,0.49941361,-0.021175913,-0.176796286,0.422522533,-0.322468068,0.252592947,0.252664284,0.143452115,-0.250544667,0.430925141,-0.057318158,0.14331235,-0.192884465,0.544536373,0.18238189,-0.081878322,0.339370011
YNR031C,0.868894608,0.695216919,0.369461027,0.09184115,-0.189083035,1.330726846,-0.060398413,1.117183602,0.65892783,-0.191586647,-0.266662652,0.401725055,-0.009951373,0.534569135,0.238708778,0.146701543,1.411796325
